"run_id","metric_id","stat","instance_type","instance_id","value"
"202606070939","cpu","avg","pod","redis-c-1","28.863718827834383"
"202606071005","cpu","avg","pod","im","305.20732864060705"
"202606071005","cpu","avg","pod","kafka-0","1047.2930038360607"
"202606071005","cpu","avg","pod","kafka-1","1163.9896880186488"
"202606071005","cpu","avg","pod","kafka-2","1158.4530104364387"
"202606071005","cpu","avg","pod","orch-a-0","2318.0721605465396"
"202606071005","cpu","avg","pod","part-b-0","1411.8253955498976"
"202606071005","cpu","avg","pod","part-c-0","1069.5876244050203"
"202606071005","cpu","avg","pod","rf-a-0","12.79427061488127"
"202606071005","cpu","avg","pod","rf-b-0","10.180153685608591"
"202606071005","cpu","avg","pod","rf-c-0","5.6968799129278125"
"202606071005","cpu","avg","pod","mongo-a-0","83.29738590285575"
"202606071005","cpu","avg","pod","mongo-a-1","97.82314168009982"
"202606071005","cpu","avg","pod","mongo-b-0","84.58058613937672"
"202606071005","cpu","avg","pod","mongo-b-1","106.46726136452057"
"202606071005","cpu","avg","pod","mongo-c-0","87.44201826601508"
"202606071005","cpu","avg","pod","mongo-c-1","120.84288984095298"
"202606071005","cpu","avg","pod","redis-a-0","59.39164372469636"
"202606071005","cpu","avg","pod","redis-a-1","55.07274148339802"
"202606071005","cpu","avg","pod","redis-b-0","23.149183767127727"
"202606071005","cpu","avg","pod","redis-b-1","30.607183006922632"
"202606071005","cpu","avg","pod","redis-c-0","23.489042714840426"
"202606071005","cpu","avg","pod","redis-c-1","28.846213162570873"
"202606071030","cpu","avg","pod","im","347.12753257188746"
"202606071030","cpu","avg","pod","kafka-0","1251.6707712553768"
"202606071030","cpu","avg","pod","kafka-1","1189.8846033978582"
"202606071030","cpu","avg","pod","kafka-2","1188.6467108286192"
"202606071030","cpu","avg","pod","orch-a-0","2662.8572455683616"
"202606071030","cpu","avg","pod","part-b-0","1597.1348407209532"
"202606071030","cpu","avg","pod","part-c-0","1236.8595626140707"
"202606071030","cpu","avg","pod","rf-a-0","14.062141760891974"
"202606071030","cpu","avg","pod","rf-b-0","10.195671886871079"
"202606071030","cpu","avg","pod","rf-c-0","8.683749604805536"
"202606071030","cpu","avg","pod","mongo-a-0","67.36349707075254"
"202606071030","cpu","avg","pod","mongo-a-1","117.35960054203709"
"202606071030","cpu","avg","pod","mongo-b-0","79.70343109176285"
"202606071030","cpu","avg","pod","mongo-b-1","128.21129249410964"
"202606071030","cpu","avg","pod","mongo-c-0","91.81583574386075"
"202606071030","cpu","avg","pod","mongo-c-1","103.40449998083444"
"202606071030","cpu","avg","pod","redis-a-0","66.22932020601544"
"202606071030","cpu","avg","pod","redis-a-1","57.22896947242885"
"202606071030","cpu","avg","pod","redis-b-0","25.318188251946125"
"202606071030","cpu","avg","pod","redis-b-1","28.737707043531774"
"202606071030","cpu","avg","pod","redis-c-0","23.725717922201778"
"202606071030","cpu","avg","pod","redis-c-1","27.540401167861095"
"202606071055","cpu","avg","pod","im","388.67634265166413"
"202606071055","cpu","avg","pod","kafka-0","1249.5843099966542"
"202606071055","cpu","avg","pod","kafka-1","1191.224643247631"
"202606071055","cpu","avg","pod","kafka-2","1208.667829316256"
"202606071055","cpu","avg","pod","orch-a-0","2988.5006693838714"
"202606071055","cpu","avg","pod","part-b-0","1696.3908494351197"
"202606071055","cpu","avg","pod","part-c-0","1331.9325552864211"
"202606071055","cpu","avg","pod","rf-a-0","16.218844892505782"
"202606071055","cpu","avg","pod","rf-b-0","15.756417967142559"
"202606071055","cpu","avg","pod","rf-c-0","6.382430002568688"
"202606071055","cpu","avg","pod","mongo-a-0","99.31983141247991"
"202606071055","cpu","avg","pod","mongo-a-1","99.85963517193187"
"202606071055","cpu","avg","pod","mongo-b-0","88.23966351876832"
"202606071055","cpu","avg","pod","mongo-b-1","104.12208530805664"
"202606071055","cpu","avg","pod","mongo-c-0","95.55230360307178"
"202606071055","cpu","avg","pod","mongo-c-1","108.00560612264195"
"202606071055","cpu","avg","pod","redis-a-0","71.91885633746087"
"202606071055","cpu","avg","pod","redis-a-1","58.207551321952835"
"202606071055","cpu","avg","pod","redis-b-0","25.59176442422787"
"202606071055","cpu","avg","pod","redis-b-1","30.073214596507583"
"202606071055","cpu","avg","pod","redis-c-0","23.756273271814834"
"202606071055","cpu","avg","pod","redis-c-1","28.65838740956216"
"202606071120","cpu","avg","pod","im","388.03676162884267"
"202606071120","cpu","avg","pod","kafka-0","1258.551432868408"
"202606071120","cpu","avg","pod","kafka-1","1423.6668794159752"
"202606071120","cpu","avg","pod","kafka-2","1258.367815878489"
"202606071120","cpu","avg","pod","orch-a-0","3343.7312141168495"
"202606071120","cpu","avg","pod","part-b-0","2050.4948460613186"
"202606071120","cpu","avg","pod","part-c-0","1461.7062893081747"
"202606071120","cpu","avg","pod","rf-a-0","14.146379386939099"
"202606071120","cpu","avg","pod","rf-b-0","9.627609951132841"
"202606071120","cpu","avg","pod","rf-c-0","8.408373814480669"
"202606071120","cpu","avg","pod","mongo-a-0","68.70858886438462"
"202606071120","cpu","avg","pod","mongo-a-1","115.62785455258263"
"202606071120","cpu","avg","pod","mongo-b-0","68.41496458573546"
"202606071120","cpu","avg","pod","mongo-b-1","93.04032634032615"
"202606071120","cpu","avg","pod","mongo-c-0","79.45431187348451"
"202606071120","cpu","avg","pod","mongo-c-1","104.39834087807849"
"202606071120","cpu","avg","pod","redis-a-0","77.26928078706312"
"202606071120","cpu","avg","pod","redis-a-1","65.23694861567323"
"202606071120","cpu","avg","pod","redis-b-0","23.474143247291035"
"202606071120","cpu","avg","pod","redis-b-1","28.16924839791193"
"202606071120","cpu","avg","pod","redis-c-0","23.27932633748711"
"202606071120","cpu","avg","pod","redis-c-1","32.05360384671997"
"202606071146","cpu","avg","pod","im","404.38215588160415"
"202606071146","cpu","avg","pod","kafka-0","1432.9635313050323"
"202606071146","cpu","avg","pod","kafka-1","1201.5090730887173"
"202606071146","cpu","avg","pod","kafka-2","1385.0190372916868"
"202606071146","cpu","avg","pod","orch-a-0","3789.7134397990394"
"202606071146","cpu","avg","pod","part-b-0","2189.2546569523515"
"202606071146","cpu","avg","pod","part-c-0","1703.379338196976"
"202606071146","cpu","avg","pod","rf-a-0","14.260559289685482"
"202606071146","cpu","avg","pod","rf-b-0","9.35634799413981"
"202606071146","cpu","avg","pod","rf-c-0","5.3187629767238365"
"202606071146","cpu","avg","pod","mongo-a-0","93.80447605103531"
"202606071146","cpu","avg","pod","mongo-a-1","83.09272200443135"
"202606071146","cpu","avg","pod","mongo-b-0","90.34496666853457"
"202606071146","cpu","avg","pod","mongo-b-1","99.0676936750111"
"202606071146","cpu","avg","pod","mongo-c-0","78.1489676355159"
"202606071146","cpu","avg","pod","mongo-c-1","91.4830518030716"
"202606071146","cpu","avg","pod","redis-a-0","84.47698338622381"
"202606071146","cpu","avg","pod","redis-a-1","69.96097609911475"
"202606071146","cpu","avg","pod","redis-b-0","23.873567774014628"
"202606071146","cpu","avg","pod","redis-b-1","28.145937718018697"
"202606071146","cpu","avg","pod","redis-c-0","22.358697444352778"
"202606071146","cpu","avg","pod","redis-c-1","29.384645484426223"
"202606071211","cpu","avg","pod","im","449.66486309231067"
"202606071211","cpu","avg","pod","kafka-0","1311.7235753915172"
"202606071211","cpu","avg","pod","kafka-1","1504.4372642609678"
"202606071211","cpu","avg","pod","kafka-2","1372.7263354956667"
"202606071211","cpu","avg","pod","orch-a-0","4158.290475259147"
"202606071211","cpu","avg","pod","part-b-0","2255.5108345635044"
"202606071211","cpu","avg","pod","part-c-0","1875.561420683718"
"202606071211","cpu","avg","pod","rf-a-0","11.44277346841852"
"202606071211","cpu","avg","pod","rf-b-0","10.065139719432825"
"202606071211","cpu","avg","pod","rf-c-0","7.14112707896011"
"202606071211","cpu","avg","pod","mongo-a-0","82.65430060179108"
"202606071211","cpu","avg","pod","mongo-a-1","106.21688201907972"
"202606071211","cpu","avg","pod","mongo-b-0","61.03483033405447"
"202606071211","cpu","avg","pod","mongo-b-1","121.46875000000003"
"202606071211","cpu","avg","pod","mongo-c-0","66.54181458418213"
"202606071211","cpu","avg","pod","mongo-c-1","98.49500595879903"
"202606071211","cpu","avg","pod","redis-a-0","86.36773954864955"
"202606071211","cpu","avg","pod","redis-a-1","72.67722932603716"
"202606071211","cpu","avg","pod","redis-b-0","24.08178187901355"
"202606071211","cpu","avg","pod","redis-b-1","28.849087459933354"
"202606071211","cpu","avg","pod","redis-c-0","24.853899361106624"
"202606071211","cpu","avg","pod","redis-c-1","31.216953586694984"
"202606251843","cpu","avg","pod","im","6.0459357131819305"
"202606251843","cpu","avg","pod","kafka-0","188.96675534798004"
"202606251843","cpu","avg","pod","kafka-1","66.72795955747041"
"202606251843","cpu","avg","pod","kafka-2","108.16558442333412"
"202606251843","cpu","avg","pod","orch-a-0","21.666497884191177"
"202606251843","cpu","avg","pod","part-b-0","20.678316514070655"
"202606251843","cpu","avg","pod","part-c-0","11.075374752521878"
"202606251843","cpu","avg","pod","rf-a-0","26.75800126502208"
"202606251843","cpu","avg","pod","rf-b-0","4.40266598526462"
"202606251843","cpu","avg","pod","rf-c-0","4.427442395458448"
"202606251843","cpu","avg","pod","mongo-a-0","59.139177930652934"
"202606251843","cpu","avg","pod","mongo-a-1","97.34608852755181"
"202606251843","cpu","avg","pod","mongo-b-0","57.66670923253748"
"202606251843","cpu","avg","pod","mongo-b-1","79.07470675987955"
"202606251843","cpu","avg","pod","mongo-c-0","54.06748719643167"
"202606251843","cpu","avg","pod","mongo-c-1","91.87388051610122"
"202606251843","cpu","avg","pod","redis-a-0","30.686444360749704"
"202606251843","cpu","avg","pod","redis-a-1","35.948253599328545"
"202606251843","cpu","avg","pod","redis-b-0","28.86951789317194"
"202606251843","cpu","avg","pod","redis-b-1","37.405029163966404"
"202606251843","cpu","avg","pod","redis-c-0","27.84712919668066"
"202606251843","cpu","avg","pod","redis-c-1","36.367847411444"
"202606251927","cpu","avg","pod","im","86.27047420802762"
"202606251927","cpu","avg","pod","kafka-0","593.2318254385937"
"202606251927","cpu","avg","pod","kafka-1","549.7791312576308"
"202606251927","cpu","avg","pod","kafka-2","910.4495237916494"
"202606251927","cpu","avg","pod","orch-a-0","814.6560668831421"
"202606251927","cpu","avg","pod","part-b-0","362.75569380896764"
"202606251927","cpu","avg","pod","part-c-0","366.8917075928331"
"202606251927","cpu","avg","pod","rf-a-0","14.843589236248475"
"202606251927","cpu","avg","pod","rf-b-0","10.908198277120729"
"202606251927","cpu","avg","pod","rf-c-0","5.84814079952967"
"202606251927","cpu","avg","pod","mongo-a-0","113.0548784616427"
"202606251927","cpu","avg","pod","mongo-a-1","61.554658361210564"
"202606251927","cpu","avg","pod","mongo-b-0","79.67626512182679"
"202606251927","cpu","avg","pod","mongo-b-1","77.58050804574447"
"202606251927","cpu","avg","pod","mongo-c-0","62.004218429505634"
"202606251927","cpu","avg","pod","mongo-c-1","86.59559821907857"
"202606251927","cpu","avg","pod","redis-a-0","46.068406322028274"
"202606251927","cpu","avg","pod","redis-a-1","48.99752818472302"
"202606251927","cpu","avg","pod","redis-b-0","29.36023652046687"
"202606251927","cpu","avg","pod","redis-b-1","35.382303577048184"
"202606251927","cpu","avg","pod","redis-c-0","30.822010528954564"
"202606251927","cpu","avg","pod","redis-c-1","41.2034020650911"
"202606252009","cpu","avg","pod","im","130.94244604316555"
"202606252009","cpu","avg","pod","kafka-0","1216.7632381574313"
"202606252009","cpu","avg","pod","kafka-1","760.9799358585884"
"202606252009","cpu","avg","pod","kafka-2","689.283332922901"
"202606252009","cpu","avg","pod","orch-a-0","1329.6492774057117"
"202606252009","cpu","avg","pod","part-b-0","882.170486215212"
"202606252009","cpu","avg","pod","part-c-0","542.9548038862914"
"202606252009","cpu","avg","pod","rf-a-0","20.986999349967352"
"202606252009","cpu","avg","pod","rf-b-0","11.905764912623244"
"202606252009","cpu","avg","pod","rf-c-0","5.1077403408351625"
"202606252009","cpu","avg","pod","mongo-a-0","93.4752189457801"
"202606252009","cpu","avg","pod","mongo-a-1","92.56966546112109"
"202606252009","cpu","avg","pod","mongo-b-0","96.66446798085259"
"202606252009","cpu","avg","pod","mongo-b-1","112.04127377552676"
"202606252009","cpu","avg","pod","mongo-c-0","59.74301522953849"
"202606252009","cpu","avg","pod","mongo-c-1","102.36905003625816"
"202606252009","cpu","avg","pod","redis-a-0","57.19314821215978"
"202606252009","cpu","avg","pod","redis-a-1","58.2579865088456"
"202606252009","cpu","avg","pod","redis-b-0","29.097449588983366"
"202606252009","cpu","avg","pod","redis-b-1","41.543935189614956"
"202606252009","cpu","avg","pod","redis-c-0","29.907686159584415"
"202606252009","cpu","avg","pod","redis-c-1","40.798373879229985"
"202606252041","cpu","avg","pod","im","168.33464610811862"
"202606252041","cpu","avg","pod","kafka-0","931.0772258894259"
"202606252041","cpu","avg","pod","kafka-1","838.1685549259989"
"202606252041","cpu","avg","pod","kafka-2","1347.1899560584568"
"202606252041","cpu","avg","pod","orch-a-0","1813.0897664427123"
"202606252041","cpu","avg","pod","part-b-0","867.8980116172747"
"202606252041","cpu","avg","pod","part-c-0","799.551783992286"
"202606252041","cpu","avg","pod","rf-a-0","12.55568936336422"
"202606252041","cpu","avg","pod","rf-b-0","6.81445729395647"
"202606252041","cpu","avg","pod","rf-c-0","6.632327959229478"
"202606252041","cpu","avg","pod","mongo-a-0","101.43867888986564"
"202606252041","cpu","avg","pod","mongo-a-1","79.17317376789465"
"202606252041","cpu","avg","pod","mongo-b-0","89.4821844931202"
"202606252041","cpu","avg","pod","mongo-b-1","73.33385574478483"
"202606252041","cpu","avg","pod","mongo-c-0","89.1748557502779"
"202606252041","cpu","avg","pod","mongo-c-1","115.74013055641886"
"202606252041","cpu","avg","pod","redis-a-0","65.42821513077959"
"202606252041","cpu","avg","pod","redis-a-1","61.880476777640844"
"202606252041","cpu","avg","pod","redis-b-0","30.66914191419153"
"202606252041","cpu","avg","pod","redis-b-1","35.63854852426998"
"202606252041","cpu","avg","pod","redis-c-0","29.310354440462003"
"202606252041","cpu","avg","pod","redis-c-1","32.725142343422306"
"202606252118","cpu","avg","pod","im","213.76414259893147"
"202606252118","cpu","avg","pod","kafka-0","1189.8933547995894"
"202606252118","cpu","avg","pod","kafka-1","905.9936506340614"
"202606252118","cpu","avg","pod","kafka-2","1258.1856645715711"
"202606252118","cpu","avg","pod","orch-a-0","2146.8528563185205"
"202606252118","cpu","avg","pod","part-b-0","958.5666627469778"
"202606252118","cpu","avg","pod","part-c-0","980.1051564594712"
"202606252118","cpu","avg","pod","rf-a-0","9.840983801338632"
"202606252118","cpu","avg","pod","rf-b-0","11.415982440451996"
"202606252118","cpu","avg","pod","rf-c-0","11.01450358851676"
"202606252118","cpu","avg","pod","mongo-a-0","99.65116411130006"
"202606252118","cpu","avg","pod","mongo-a-1","81.25546546238307"
"202606252118","cpu","avg","pod","mongo-b-0","124.26591954197986"
"202606252118","cpu","avg","pod","mongo-b-1","79.13490149519501"
"202606252118","cpu","avg","pod","mongo-c-0","69.75206847360901"
"202606252118","cpu","avg","pod","mongo-c-1","90.8194240296158"
"202606252118","cpu","avg","pod","redis-a-0","74.48145470012751"
"202606252118","cpu","avg","pod","redis-a-1","65.05735182182232"
"202606252118","cpu","avg","pod","redis-b-0","29.893996539024737"
"202606252118","cpu","avg","pod","redis-b-1","37.23520715029732"
"202606252118","cpu","avg","pod","redis-c-0","30.93719559777201"
"202606252118","cpu","avg","pod","redis-c-1","35.4282788035244"
"202606252201","cpu","avg","pod","im","227.8386710167121"
"202606252201","cpu","avg","pod","kafka-0","1514.0997075326227"
"202606252201","cpu","avg","pod","kafka-1","967.9527088667749"
"202606252201","cpu","avg","pod","kafka-2","1018.987838531163"
"202606252201","cpu","avg","pod","orch-a-0","2325.8822491731007"
"202606252201","cpu","avg","pod","part-b-0","1532.2531715632808"
"202606252201","cpu","avg","pod","part-c-0","1138.4338009943467"
"202606252201","cpu","avg","pod","rf-a-0","21.466507177033474"
"202606252201","cpu","avg","pod","rf-b-0","12.876742966975364"
"202606252201","cpu","avg","pod","rf-c-0","7.613175789402835"
"202606252201","cpu","avg","pod","mongo-a-0","73.60490406594137"
"202606252201","cpu","avg","pod","mongo-a-1","100.26959783486069"
"202606252201","cpu","avg","pod","mongo-b-0","81.41776415379941"
"202606252201","cpu","avg","pod","mongo-b-1","79.98785369971937"
"202606252201","cpu","avg","pod","mongo-c-0","79.56295262193527"
"202606252201","cpu","avg","pod","mongo-c-1","114.42402464065722"
"202606252201","cpu","avg","pod","redis-a-0","87.90136878643018"
"202606252201","cpu","avg","pod","redis-a-1","72.84693758393168"
"202606252201","cpu","avg","pod","redis-b-0","30.525595555695052"
"202606252201","cpu","avg","pod","redis-b-1","40.22442350253438"
"202606252201","cpu","avg","pod","redis-c-0","30.922682519041476"
"202606252201","cpu","avg","pod","redis-c-1","38.233505412156376"
"202606252242","cpu","avg","pod","im","258.60649366180314"
"202606252242","cpu","avg","pod","kafka-0","1768.5607627675229"
"202606252242","cpu","avg","pod","kafka-1","1137.4216787193513"
"202606252242","cpu","avg","pod","kafka-2","1121.9901428831397"
"202606252242","cpu","avg","pod","orch-a-0","2674.928339207168"
"202606252242","cpu","avg","pod","part-b-0","1263.0049028348121"
"202606252242","cpu","avg","pod","part-c-0","1271.839555402052"
"202606252242","cpu","avg","pod","rf-a-0","12.155653579071423"
"202606252242","cpu","avg","pod","rf-b-0","9.99598815192531"
"202606252242","cpu","avg","pod","rf-c-0","5.896887326359127"
"202606252242","cpu","avg","pod","mongo-a-0","93.82589093320075"
"202606252242","cpu","avg","pod","mongo-a-1","75.36533635832389"
"202606252242","cpu","avg","pod","mongo-b-0","103.89431735448532"
"202606252242","cpu","avg","pod","mongo-b-1","81.95305816135091"
"202606252242","cpu","avg","pod","mongo-c-0","92.32262639154825"
"202606252242","cpu","avg","pod","mongo-c-1","107.44192815278484"
"202606252242","cpu","avg","pod","redis-a-0","94.82435029664907"
"202606252242","cpu","avg","pod","redis-a-1","71.15879348384577"
"202606252242","cpu","avg","pod","redis-b-0","29.437288916180403"
"202606252242","cpu","avg","pod","redis-b-1","38.49668874172194"
"202606252242","cpu","avg","pod","redis-c-0","29.83913545619536"
"202606252242","cpu","avg","pod","redis-c-1","36.60876111474111"
"202606252329","cpu","avg","pod","im","283.8458336778851"
"202606252329","cpu","avg","pod","kafka-0","1461.2376445420607"
"202606252329","cpu","avg","pod","kafka-1","1606.8119238934685"
"202606252329","cpu","avg","pod","kafka-2","1115.8483854001192"
"202606252329","cpu","avg","pod","orch-a-0","3030.194766248933"
"202606252329","cpu","avg","pod","part-b-0","1384.799280091335"
"202606252329","cpu","avg","pod","part-c-0","1327.850638241871"
"202606252329","cpu","avg","pod","rf-a-0","22.71274772881578"
"202606252329","cpu","avg","pod","rf-b-0","11.084431047475544"
"202606252329","cpu","avg","pod","rf-c-0","8.518096874664357"
"202606252329","cpu","avg","pod","mongo-a-0","83.6837975371948"
"202606252329","cpu","avg","pod","mongo-a-1","81.49238420142217"
"202606252329","cpu","avg","pod","mongo-b-0","99.89077047137333"
"202606252329","cpu","avg","pod","mongo-b-1","78.1650410235814"
"202606252329","cpu","avg","pod","mongo-c-0","76.98361390920373"
"202606252329","cpu","avg","pod","mongo-c-1","103.98741709304521"
"202606252329","cpu","avg","pod","redis-a-0","98.66264680607259"
"202606252329","cpu","avg","pod","redis-a-1","78.23755016117376"
"202606252329","cpu","avg","pod","redis-b-0","29.929954347029284"
"202606252329","cpu","avg","pod","redis-b-1","38.80646326051625"
"202606252329","cpu","avg","pod","redis-c-0","30.406031160088993"
"202606252329","cpu","avg","pod","redis-c-1","36.61829195461127"
"202606260007","cpu","avg","pod","im","311.7767464287872"
"202606260007","cpu","avg","pod","kafka-0","1438.1160802228276"
"202606260007","cpu","avg","pod","kafka-1","1605.754431013098"
"202606260007","cpu","avg","pod","kafka-2","1196.8030017248016"
"202606260007","cpu","avg","pod","orch-a-0","3279.7486456192833"
"202606260007","cpu","avg","pod","part-b-0","1554.3739135976525"
"202606260007","cpu","avg","pod","part-c-0","1545.3684463107325"
"202606260007","cpu","avg","pod","rf-a-0","26.146541937241796"
"202606260007","cpu","avg","pod","rf-b-0","12.706284252831562"
"202606260007","cpu","avg","pod","rf-c-0","7.36341659951652"
"202606260007","cpu","avg","pod","mongo-a-0","117.70755461963687"
"202606260007","cpu","avg","pod","mongo-a-1","81.2198330063879"
"202606260007","cpu","avg","pod","mongo-b-0","109.85639409155901"
"202606260007","cpu","avg","pod","mongo-b-1","96.04433945120815"
"202606260007","cpu","avg","pod","mongo-c-0","79.66529266281958"
"202606260007","cpu","avg","pod","mongo-c-1","96.2743055555557"
"202606260007","cpu","avg","pod","redis-a-0","108.88529319535907"
"202606260007","cpu","avg","pod","redis-a-1","89.65913077372853"
"202606260007","cpu","avg","pod","redis-b-0","28.831299392505702"
"202606260007","cpu","avg","pod","redis-b-1","38.74955767364868"
"202606260007","cpu","avg","pod","redis-c-0","29.96256648488519"
"202606260007","cpu","avg","pod","redis-c-1","34.96197271658607"
"202606260104","cpu","avg","pod","im","336.8888001065383"
"202606260104","cpu","avg","pod","kafka-0","1899.42583717364"
"202606260104","cpu","avg","pod","kafka-1","1213.6498710856492"
"202606260104","cpu","avg","pod","kafka-2","1315.5350611974807"
"202606260104","cpu","avg","pod","orch-a-0","3703.286201983817"
"202606260104","cpu","avg","pod","part-b-0","1637.0489418509562"
"202606260104","cpu","avg","pod","part-c-0","1635.375213562889"
"202606260104","cpu","avg","pod","rf-a-0","15.609658897249695"
"202606260104","cpu","avg","pod","rf-b-0","6.335269017292825"
"202606260104","cpu","avg","pod","rf-c-0","5.69488195644079"
"202606260104","cpu","avg","pod","mongo-a-0","86.01664265792142"
"202606260104","cpu","avg","pod","mongo-a-1","79.49388053467004"
"202606260104","cpu","avg","pod","mongo-b-0","105.50781973454048"
"202606260104","cpu","avg","pod","mongo-b-1","65.4288697935315"
"202606260104","cpu","avg","pod","mongo-c-0","69.78388483828748"
"202606260104","cpu","avg","pod","mongo-c-1","99.56237378940799"
"202606260104","cpu","avg","pod","redis-a-0","109.12813941568476"
"202606260104","cpu","avg","pod","redis-a-1","86.1254271512893"
"202606260104","cpu","avg","pod","redis-b-0","29.920711143695048"
"202606260104","cpu","avg","pod","redis-b-1","38.684025006650664"
"202606260104","cpu","avg","pod","redis-c-0","31.14607784629665"
"202606260104","cpu","avg","pod","redis-c-1","36.29864112167495"
"202606261826","cpu","avg","pod","im","346.9927779473095"
"202606261826","cpu","avg","pod","kafka-0","1745.3644936569958"
"202606261826","cpu","avg","pod","kafka-1","1326.813980631458"
"202606261826","cpu","avg","pod","kafka-2","1318.678101189132"
"202606261826","cpu","avg","pod","orch-a-0","3680.988694498856"
"202606261826","cpu","avg","pod","part-b-0","1764.5267963883982"
"202606261826","cpu","avg","pod","part-c-0","1656.9774038461528"
"202606261826","cpu","avg","pod","rf-a-0","11.077908254360654"
"202606261826","cpu","avg","pod","rf-b-0","7.144628678842939"
"202606261826","cpu","avg","pod","rf-c-0","7.613009866748048"
"202606261826","cpu","avg","pod","mongo-a-0","96.48568278020846"
"202606261826","cpu","avg","pod","mongo-a-1","72.67571916458691"
"202606261826","cpu","avg","pod","mongo-b-0","114.9302147749183"
"202606261826","cpu","avg","pod","mongo-b-1","102.41799179276768"
"202606261826","cpu","avg","pod","mongo-c-0","80.56486763200219"
"202606261826","cpu","avg","pod","mongo-c-1","78.39497979311103"
"202606261826","cpu","avg","pod","redis-a-0","120.0390460223893"
"202606261826","cpu","avg","pod","redis-a-1","93.38974160777408"
"202606261826","cpu","avg","pod","redis-b-0","27.403704107993953"
"202606261826","cpu","avg","pod","redis-b-1","37.33914715606234"
"202606261826","cpu","avg","pod","redis-c-0","27.973895035151827"
"202606261826","cpu","avg","pod","redis-c-1","38.440505058951516"
"202605202252","memory","avg","pod","im","312.573952"
"202605202252","memory","avg","pod","rf-a-0","922.169344"
"202605202252","memory","avg","pod","rf-b-0","904.527872"
"202605202252","memory","avg","pod","rf-c-0","990.59712"
"202605210109","memory","avg","pod","im","751.071232"
"202605210109","memory","avg","pod","rf-a-0","4985.483264"
"202605210109","memory","avg","pod","rf-b-0","1373.646848"
"202605210109","memory","avg","pod","rf-c-0","1385.51296"
"202605202315","memory","avg","pod","im","795.938816"
"202605202315","memory","avg","pod","rf-a-0","5015.08096"
"202605202315","memory","avg","pod","rf-b-0","1614.323712"
"202605202315","memory","avg","pod","rf-c-0","1767.235584"
"202605210132","memory","avg","pod","im","908.222464"
"202605210132","memory","avg","pod","rf-a-0","4996.624384"
"202605210132","memory","avg","pod","rf-b-0","1597.313024"
"202605210132","memory","avg","pod","rf-c-0","4190.662656"
"202605202337","memory","avg","pod","im","1043.505152"
"202605202337","memory","avg","pod","rf-a-0","4999.176192"
"202605202337","memory","avg","pod","rf-b-0","1582.678016"
"202605202337","memory","avg","pod","rf-c-0","1838.247936"
"202605210155","memory","avg","pod","im","1238.290432"
"202605210155","memory","avg","pod","rf-a-0","5013.450752"
"202605210155","memory","avg","pod","rf-b-0","1609.674752"
"202605210155","memory","avg","pod","rf-c-0","1876.996096"
"202605210000","memory","avg","pod","im","591.454208"
"202605210000","memory","avg","pod","rf-a-0","5000.224768"
"202605210000","memory","avg","pod","rf-b-0","1531.793408"
"202605210000","memory","avg","pod","rf-c-0","1849.905152"
"202605210218","memory","avg","pod","im","1025.368064"
"202605210218","memory","avg","pod","rf-a-0","5010.018304"
"202605210218","memory","avg","pod","rf-b-0","1553.89952"
"202605210218","memory","avg","pod","rf-c-0","1942.028288"
"202605210023","memory","avg","pod","im","956.25216"
"202605210023","memory","avg","pod","rf-a-0","5003.38688"
"202605210023","memory","avg","pod","rf-b-0","1696.280576"
"202605210023","memory","avg","pod","rf-c-0","1959.358464"
"202605210241","memory","avg","pod","im","926.486528"
"202605210241","memory","avg","pod","rf-a-0","4990.980096"
"202605210241","memory","avg","pod","rf-b-0","1587.89632"
"202605210241","memory","avg","pod","rf-c-0","1879.793664"
"202605210046","memory","avg","pod","im","1168.801792"
"202605210046","memory","avg","pod","rf-a-0","4991.823872"
"202605210046","memory","avg","pod","rf-b-0","1605.046272"
"202605210046","memory","avg","pod","rf-c-0","1871.622144"
"202605201840","memory","avg","pod","im","268.525568"
"202605201840","memory","avg","pod","rf-a-0","920.096768"
"202605201840","memory","avg","pod","rf-b-0","873.94304"
"202605201840","memory","avg","pod","rf-c-0","917.127168"
"202605202057","memory","avg","pod","im","640.364544"
"202605202057","memory","avg","pod","rf-a-0","4993.871872"
"202605202057","memory","avg","pod","rf-b-0","1369.665536"
"202605202057","memory","avg","pod","rf-c-0","1401.450496"
"202605201903","memory","avg","pod","im","1084.051456"
"202605201903","memory","avg","pod","rf-a-0","5001.613312"
"202605201903","memory","avg","pod","rf-b-0","1842.176"
"202605201903","memory","avg","pod","rf-c-0","1669.255168"
"202605202120","memory","avg","pod","im","1091.796992"
"202605202120","memory","avg","pod","rf-a-0","4984.201216"
"202605202120","memory","avg","pod","rf-b-0","1628.352512"
"202605202120","memory","avg","pod","rf-c-0","1770.319872"
"202605201926","memory","avg","pod","im","1043.390464"
"202605201926","memory","avg","pod","rf-a-0","4991.328256"
"202605201926","memory","avg","pod","rf-b-0","1631.608832"
"202605201926","memory","avg","pod","rf-c-0","1706.688512"
"202605202143","memory","avg","pod","im","912.146432"
"202605202143","memory","avg","pod","rf-a-0","5000.306688"
"202605202143","memory","avg","pod","rf-b-0","1686.286336"
"202605202143","memory","avg","pod","rf-c-0","1647.788032"
"202605201949","memory","avg","pod","im","938.917888"
"202605201949","memory","avg","pod","rf-a-0","4992.606208"
"202605201949","memory","avg","pod","rf-b-0","1639.010304"
"202605201949","memory","avg","pod","rf-c-0","1617.83808"
